#doc,name,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion
5891,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_6279.txt,4,0.0899470899,0,0.0899470899,29,0.0423280423,26,0.0423280423,24,0.0423280423,19,0.0423280423,12,0.0423280423,28,0.0264550265,27,0.0264550265,25,0.0264550265,23,0.0264550265,22,0.0264550265,21,0.0264550265,20,0.0264550265,18,0.0264550265,17,0.0264550265,16,0.0264550265,15,0.0264550265,14,0.0264550265,13,0.0264550265,11,0.0264550265,10,0.0264550265,9,0.0264550265,8,0.0264550265,7,0.0264550265,6,0.0264550265,5,0.0264550265,3,0.0264550265,2,0.0264550265,1,0.0264550265
6115,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_6254.txt,4,0.0899470899,19,0.0582010582,14,0.0582010582,23,0.0423280423,20,0.0423280423,18,0.0423280423,15,0.0423280423,12,0.0423280423,29,0.0264550265,28,0.0264550265,27,0.0264550265,26,0.0264550265,25,0.0264550265,24,0.0264550265,22,0.0264550265,21,0.0264550265,17,0.0264550265,16,0.0264550265,13,0.0264550265,11,0.0264550265,10,0.0264550265,9,0.0264550265,8,0.0264550265,7,0.0264550265,6,0.0264550265,5,0.0264550265,3,0.0264550265,2,0.0264550265,1,0.0264550265,0,0.0264550265
6209,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_6912.txt,4,0.0899470899,19,0.0740740741,14,0.0582010582,10,0.0582010582,22,0.0423280423,17,0.0423280423,29,0.0264550265,28,0.0264550265,27,0.0264550265,26,0.0264550265,25,0.0264550265,24,0.0264550265,23,0.0264550265,21,0.0264550265,20,0.0264550265,18,0.0264550265,16,0.0264550265,15,0.0264550265,13,0.0264550265,12,0.0264550265,11,0.0264550265,9,0.0264550265,8,0.0264550265,7,0.0264550265,6,0.0264550265,5,0.0264550265,3,0.0264550265,2,0.0264550265,1,0.0264550265,0,0.0264550265
3926,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_81.txt,4,0.0885416667,16,0.0729166667,23,0.0572916667,18,0.0416666667,15,0.0416666667,8,0.0416666667,1,0.0416666667,0,0.0416666667,29,0.0260416667,28,0.0260416667,27,0.0260416667,26,0.0260416667,25,0.0260416667,24,0.0260416667,22,0.0260416667,21,0.0260416667,20,0.0260416667,19,0.0260416667,17,0.0260416667,14,0.0260416667,13,0.0260416667,12,0.0260416667,11,0.0260416667,10,0.0260416667,9,0.0260416667,7,0.0260416667,6,0.0260416667,5,0.0260416667,3,0.0260416667,2,0.0260416667
4857,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_2631.txt,4,0.0885416667,0,0.0729166667,23,0.0572916667,16,0.0572916667,15,0.0416666667,14,0.0416666667,11,0.0416666667,29,0.0260416667,28,0.0260416667,27,0.0260416667,26,0.0260416667,25,0.0260416667,24,0.0260416667,22,0.0260416667,21,0.0260416667,20,0.0260416667,19,0.0260416667,18,0.0260416667,17,0.0260416667,13,0.0260416667,12,0.0260416667,10,0.0260416667,9,0.0260416667,8,0.0260416667,7,0.0260416667,6,0.0260416667,5,0.0260416667,3,0.0260416667,2,0.0260416667,1,0.0260416667
5651,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1343.txt,4,0.0885416667,18,0.0572916667,16,0.0572916667,23,0.0416666667,17,0.0416666667,10,0.0416666667,3,0.0416666667,2,0.0416666667,0,0.0416666667,29,0.0260416667,28,0.0260416667,27,0.0260416667,26,0.0260416667,25,0.0260416667,24,0.0260416667,22,0.0260416667,21,0.0260416667,20,0.0260416667,19,0.0260416667,15,0.0260416667,14,0.0260416667,13,0.0260416667,12,0.0260416667,11,0.0260416667,9,0.0260416667,8,0.0260416667,7,0.0260416667,6,0.0260416667,5,0.0260416667,1,0.0260416667
6484,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_6263.txt,4,0.0885416667,23,0.0572916667,19,0.0572916667,2,0.0572916667,27,0.0416666667,18,0.0416666667,16,0.0416666667,3,0.0416666667,29,0.0260416667,28,0.0260416667,26,0.0260416667,25,0.0260416667,24,0.0260416667,22,0.0260416667,21,0.0260416667,20,0.0260416667,17,0.0260416667,15,0.0260416667,14,0.0260416667,13,0.0260416667,12,0.0260416667,11,0.0260416667,10,0.0260416667,9,0.0260416667,8,0.0260416667,7,0.0260416667,6,0.0260416667,5,0.0260416667,1,0.0260416667,0,0.0260416667
2939,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_244.txt,4,0.0858585859,26,0.0707070707,29,0.0404040404,21,0.0404040404,18,0.0404040404,15,0.0404040404,12,0.0404040404,9,0.0404040404,7,0.0404040404,6,0.0404040404,0,0.0404040404,28,0.0252525253,27,0.0252525253,25,0.0252525253,24,0.0252525253,23,0.0252525253,22,0.0252525253,20,0.0252525253,19,0.0252525253,17,0.0252525253,16,0.0252525253,14,0.0252525253,13,0.0252525253,11,0.0252525253,10,0.0252525253,8,0.0252525253,5,0.0252525253,3,0.0252525253,2,0.0252525253,1,0.0252525253
6184,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1026.txt,4,0.0848484848,20,0.0484848485,14,0.0484848485,29,0.0303030303,28,0.0303030303,27,0.0303030303,26,0.0303030303,25,0.0303030303,24,0.0303030303,23,0.0303030303,22,0.0303030303,21,0.0303030303,19,0.0303030303,18,0.0303030303,17,0.0303030303,16,0.0303030303,15,0.0303030303,13,0.0303030303,12,0.0303030303,11,0.0303030303,10,0.0303030303,9,0.0303030303,8,0.0303030303,7,0.0303030303,6,0.0303030303,5,0.0303030303,3,0.0303030303,2,0.0303030303,1,0.0303030303,0,0.0303030303
1635,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_3677.txt,4,0.0833333333,16,0.0476190476,3,0.0476190476,0,0.0476190476,29,0.0297619048,28,0.0297619048,27,0.0297619048,26,0.0297619048,25,0.0297619048,24,0.0297619048,23,0.0297619048,22,0.0297619048,21,0.0297619048,20,0.0297619048,19,0.0297619048,18,0.0297619048,17,0.0297619048,15,0.0297619048,14,0.0297619048,13,0.0297619048,12,0.0297619048,11,0.0297619048,10,0.0297619048,9,0.0297619048,8,0.0297619048,7,0.0297619048,6,0.0297619048,5,0.0297619048,2,0.0297619048,1,0.0297619048
6056,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1848.txt,4,0.0833333333,26,0.0476190476,15,0.0476190476,10,0.0476190476,29,0.0297619048,28,0.0297619048,27,0.0297619048,25,0.0297619048,24,0.0297619048,23,0.0297619048,22,0.0297619048,21,0.0297619048,20,0.0297619048,19,0.0297619048,18,0.0297619048,17,0.0297619048,16,0.0297619048,14,0.0297619048,13,0.0297619048,12,0.0297619048,11,0.0297619048,9,0.0297619048,8,0.0297619048,7,0.0297619048,6,0.0297619048,5,0.0297619048,3,0.0297619048,2,0.0297619048,1,0.0297619048,0,0.0297619048
2598,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_5873.txt,4,0.081871345,27,0.0467836257,19,0.0467836257,15,0.0467836257,11,0.0467836257,29,0.0292397661,28,0.0292397661,26,0.0292397661,25,0.0292397661,24,0.0292397661,23,0.0292397661,22,0.0292397661,21,0.0292397661,20,0.0292397661,18,0.0292397661,17,0.0292397661,16,0.0292397661,14,0.0292397661,13,0.0292397661,12,0.0292397661,10,0.0292397661,9,0.0292397661,8,0.0292397661,7,0.0292397661,6,0.0292397661,5,0.0292397661,3,0.0292397661,2,0.0292397661,1,0.0292397661,0,0.0292397661
3480,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_4027.txt,4,0.081871345,29,0.0467836257,20,0.0467836257,19,0.0467836257,7,0.0467836257,28,0.0292397661,27,0.0292397661,26,0.0292397661,25,0.0292397661,24,0.0292397661,23,0.0292397661,22,0.0292397661,21,0.0292397661,18,0.0292397661,17,0.0292397661,16,0.0292397661,15,0.0292397661,14,0.0292397661,13,0.0292397661,12,0.0292397661,11,0.0292397661,10,0.0292397661,9,0.0292397661,8,0.0292397661,6,0.0292397661,5,0.0292397661,3,0.0292397661,2,0.0292397661,1,0.0292397661,0,0.0292397661
4412,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_4520.txt,4,0.081871345,27,0.0467836257,26,0.0467836257,20,0.0467836257,8,0.0467836257,29,0.0292397661,28,0.0292397661,25,0.0292397661,24,0.0292397661,23,0.0292397661,22,0.0292397661,21,0.0292397661,19,0.0292397661,18,0.0292397661,17,0.0292397661,16,0.0292397661,15,0.0292397661,14,0.0292397661,13,0.0292397661,12,0.0292397661,11,0.0292397661,10,0.0292397661,9,0.0292397661,7,0.0292397661,6,0.0292397661,5,0.0292397661,3,0.0292397661,2,0.0292397661,1,0.0292397661,0,0.0292397661
5372,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_6868.txt,4,0.081871345,28,0.0467836257,21,0.0467836257,19,0.0467836257,0,0.0467836257,29,0.0292397661,27,0.0292397661,26,0.0292397661,25,0.0292397661,24,0.0292397661,23,0.0292397661,22,0.0292397661,20,0.0292397661,18,0.0292397661,17,0.0292397661,16,0.0292397661,15,0.0292397661,14,0.0292397661,13,0.0292397661,12,0.0292397661,11,0.0292397661,10,0.0292397661,9,0.0292397661,8,0.0292397661,7,0.0292397661,6,0.0292397661,5,0.0292397661,3,0.0292397661,2,0.0292397661,1,0.0292397661
3049,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_5951.txt,4,0.0804597701,21,0.0459770115,19,0.0459770115,18,0.0459770115,12,0.0459770115,8,0.0459770115,29,0.0287356322,28,0.0287356322,27,0.0287356322,26,0.0287356322,25,0.0287356322,24,0.0287356322,23,0.0287356322,22,0.0287356322,20,0.0287356322,17,0.0287356322,16,0.0287356322,15,0.0287356322,14,0.0287356322,13,0.0287356322,11,0.0287356322,10,0.0287356322,9,0.0287356322,7,0.0287356322,6,0.0287356322,5,0.0287356322,3,0.0287356322,2,0.0287356322,1,0.0287356322,0,0.0287356322
6530,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_598.txt,4,0.0804597701,18,0.0459770115,12,0.0459770115,6,0.0459770115,1,0.0459770115,0,0.0459770115,29,0.0287356322,28,0.0287356322,27,0.0287356322,26,0.0287356322,25,0.0287356322,24,0.0287356322,23,0.0287356322,22,0.0287356322,21,0.0287356322,20,0.0287356322,19,0.0287356322,17,0.0287356322,16,0.0287356322,15,0.0287356322,14,0.0287356322,13,0.0287356322,11,0.0287356322,10,0.0287356322,9,0.0287356322,8,0.0287356322,7,0.0287356322,5,0.0287356322,3,0.0287356322,2,0.0287356322
1082,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1212.txt,4,0.0790960452,24,0.0621468927,11,0.0621468927,15,0.0451977401,14,0.0451977401,29,0.0282485876,28,0.0282485876,27,0.0282485876,26,0.0282485876,25,0.0282485876,23,0.0282485876,22,0.0282485876,21,0.0282485876,20,0.0282485876,19,0.0282485876,18,0.0282485876,17,0.0282485876,16,0.0282485876,13,0.0282485876,12,0.0282485876,10,0.0282485876,9,0.0282485876,8,0.0282485876,7,0.0282485876,6,0.0282485876,5,0.0282485876,3,0.0282485876,2,0.0282485876,1,0.0282485876,0,0.0282485876
1633,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_3001.txt,4,0.0790960452,29,0.0451977401,23,0.0451977401,18,0.0451977401,11,0.0451977401,3,0.0451977401,1,0.0451977401,28,0.0282485876,27,0.0282485876,26,0.0282485876,25,0.0282485876,24,0.0282485876,22,0.0282485876,21,0.0282485876,20,0.0282485876,19,0.0282485876,17,0.0282485876,16,0.0282485876,15,0.0282485876,14,0.0282485876,13,0.0282485876,12,0.0282485876,10,0.0282485876,9,0.0282485876,8,0.0282485876,7,0.0282485876,6,0.0282485876,5,0.0282485876,2,0.0282485876,0,0.0282485876
3011,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1847.txt,4,0.0790960452,11,0.0621468927,0,0.0621468927,26,0.0451977401,16,0.0451977401,29,0.0282485876,28,0.0282485876,27,0.0282485876,25,0.0282485876,24,0.0282485876,23,0.0282485876,22,0.0282485876,21,0.0282485876,20,0.0282485876,19,0.0282485876,18,0.0282485876,17,0.0282485876,15,0.0282485876,14,0.0282485876,13,0.0282485876,12,0.0282485876,10,0.0282485876,9,0.0282485876,8,0.0282485876,7,0.0282485876,6,0.0282485876,5,0.0282485876,3,0.0282485876,2,0.0282485876,1,0.0282485876
3981,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_6289.txt,4,0.0790960452,15,0.0621468927,22,0.0451977401,19,0.0451977401,11,0.0451977401,0,0.0451977401,29,0.0282485876,28,0.0282485876,27,0.0282485876,26,0.0282485876,25,0.0282485876,24,0.0282485876,23,0.0282485876,21,0.0282485876,20,0.0282485876,18,0.0282485876,17,0.0282485876,16,0.0282485876,14,0.0282485876,13,0.0282485876,12,0.0282485876,10,0.0282485876,9,0.0282485876,8,0.0282485876,7,0.0282485876,6,0.0282485876,5,0.0282485876,3,0.0282485876,2,0.0282485876,1,0.0282485876
4955,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_3035.txt,4,0.0790960452,29,0.0621468927,27,0.0451977401,23,0.0451977401,14,0.0451977401,7,0.0451977401,28,0.0282485876,26,0.0282485876,25,0.0282485876,24,0.0282485876,22,0.0282485876,21,0.0282485876,20,0.0282485876,19,0.0282485876,18,0.0282485876,17,0.0282485876,16,0.0282485876,15,0.0282485876,13,0.0282485876,12,0.0282485876,11,0.0282485876,10,0.0282485876,9,0.0282485876,8,0.0282485876,6,0.0282485876,5,0.0282485876,3,0.0282485876,2,0.0282485876,1,0.0282485876,0,0.0282485876
5301,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_3786.txt,4,0.0790960452,23,0.0621468927,1,0.0621468927,19,0.0451977401,8,0.0451977401,29,0.0282485876,28,0.0282485876,27,0.0282485876,26,0.0282485876,25,0.0282485876,24,0.0282485876,22,0.0282485876,21,0.0282485876,20,0.0282485876,18,0.0282485876,17,0.0282485876,16,0.0282485876,15,0.0282485876,14,0.0282485876,13,0.0282485876,12,0.0282485876,11,0.0282485876,10,0.0282485876,9,0.0282485876,7,0.0282485876,6,0.0282485876,5,0.0282485876,3,0.0282485876,2,0.0282485876,0,0.0282485876
6261,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1236.txt,4,0.0790960452,12,0.0621468927,28,0.0451977401,27,0.0451977401,21,0.0451977401,19,0.0451977401,29,0.0282485876,26,0.0282485876,25,0.0282485876,24,0.0282485876,23,0.0282485876,22,0.0282485876,20,0.0282485876,18,0.0282485876,17,0.0282485876,16,0.0282485876,15,0.0282485876,14,0.0282485876,13,0.0282485876,11,0.0282485876,10,0.0282485876,9,0.0282485876,8,0.0282485876,7,0.0282485876,6,0.0282485876,5,0.0282485876,3,0.0282485876,2,0.0282485876,1,0.0282485876,0,0.0282485876
16,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_3053.txt,4,0.0777777778,20,0.0611111111,16,0.0611111111,3,0.0444444444,1,0.0444444444,0,0.0444444444,29,0.0277777778,28,0.0277777778,27,0.0277777778,26,0.0277777778,25,0.0277777778,24,0.0277777778,23,0.0277777778,22,0.0277777778,21,0.0277777778,19,0.0277777778,18,0.0277777778,17,0.0277777778,15,0.0277777778,14,0.0277777778,13,0.0277777778,12,0.0277777778,11,0.0277777778,10,0.0277777778,9,0.0277777778,8,0.0277777778,7,0.0277777778,6,0.0277777778,5,0.0277777778,2,0.0277777778
1026,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1024.txt,4,0.0777777778,1,0.0611111111,29,0.0444444444,24,0.0444444444,14,0.0444444444,3,0.0444444444,0,0.0444444444,28,0.0277777778,27,0.0277777778,26,0.0277777778,25,0.0277777778,23,0.0277777778,22,0.0277777778,21,0.0277777778,20,0.0277777778,19,0.0277777778,18,0.0277777778,17,0.0277777778,16,0.0277777778,15,0.0277777778,13,0.0277777778,12,0.0277777778,11,0.0277777778,10,0.0277777778,9,0.0277777778,8,0.0277777778,7,0.0277777778,6,0.0277777778,5,0.0277777778,2,0.0277777778
1779,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_6759.txt,4,0.0777777778,29,0.0611111111,25,0.0611111111,18,0.0444444444,11,0.0444444444,6,0.0444444444,28,0.0277777778,27,0.0277777778,26,0.0277777778,24,0.0277777778,23,0.0277777778,22,0.0277777778,21,0.0277777778,20,0.0277777778,19,0.0277777778,17,0.0277777778,16,0.0277777778,15,0.0277777778,14,0.0277777778,13,0.0277777778,12,0.0277777778,10,0.0277777778,9,0.0277777778,8,0.0277777778,7,0.0277777778,5,0.0277777778,3,0.0277777778,2,0.0277777778,1,0.0277777778,0,0.0277777778
2765,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_3771.txt,4,0.0777777778,24,0.0444444444,23,0.0444444444,20,0.0444444444,18,0.0444444444,16,0.0444444444,8,0.0444444444,3,0.0444444444,29,0.0277777778,28,0.0277777778,27,0.0277777778,26,0.0277777778,25,0.0277777778,22,0.0277777778,21,0.0277777778,19,0.0277777778,17,0.0277777778,15,0.0277777778,14,0.0277777778,13,0.0277777778,12,0.0277777778,11,0.0277777778,10,0.0277777778,9,0.0277777778,7,0.0277777778,6,0.0277777778,5,0.0277777778,2,0.0277777778,1,0.0277777778,0,0.0277777778
3557,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_4284.txt,4,0.0777777778,0,0.0777777778,18,0.0444444444,15,0.0444444444,6,0.0444444444,2,0.0444444444,29,0.0277777778,28,0.0277777778,27,0.0277777778,26,0.0277777778,25,0.0277777778,24,0.0277777778,23,0.0277777778,22,0.0277777778,21,0.0277777778,20,0.0277777778,19,0.0277777778,17,0.0277777778,16,0.0277777778,14,0.0277777778,13,0.0277777778,12,0.0277777778,11,0.0277777778,10,0.0277777778,9,0.0277777778,8,0.0277777778,7,0.0277777778,5,0.0277777778,3,0.0277777778,1,0.0277777778
6031,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_6237.txt,4,0.0777777778,18,0.0611111111,22,0.0444444444,21,0.0444444444,12,0.0444444444,2,0.0444444444,0,0.0444444444,29,0.0277777778,28,0.0277777778,27,0.0277777778,26,0.0277777778,25,0.0277777778,24,0.0277777778,23,0.0277777778,20,0.0277777778,19,0.0277777778,17,0.0277777778,16,0.0277777778,15,0.0277777778,14,0.0277777778,13,0.0277777778,11,0.0277777778,10,0.0277777778,9,0.0277777778,8,0.0277777778,7,0.0277777778,6,0.0277777778,5,0.0277777778,3,0.0277777778,1,0.0277777778
6085,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_4719.txt,4,0.0777777778,27,0.0611111111,20,0.0444444444,11,0.0444444444,10,0.0444444444,2,0.0444444444,1,0.0444444444,29,0.0277777778,28,0.0277777778,26,0.0277777778,25,0.0277777778,24,0.0277777778,23,0.0277777778,22,0.0277777778,21,0.0277777778,19,0.0277777778,18,0.0277777778,17,0.0277777778,16,0.0277777778,15,0.0277777778,14,0.0277777778,13,0.0277777778,12,0.0277777778,9,0.0277777778,8,0.0277777778,7,0.0277777778,6,0.0277777778,5,0.0277777778,3,0.0277777778,0,0.0277777778
209,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1590.txt,4,0.0765027322,0,0.0601092896,28,0.043715847,19,0.043715847,14,0.043715847,11,0.043715847,7,0.043715847,6,0.043715847,29,0.0273224044,27,0.0273224044,26,0.0273224044,25,0.0273224044,24,0.0273224044,23,0.0273224044,22,0.0273224044,21,0.0273224044,20,0.0273224044,18,0.0273224044,17,0.0273224044,16,0.0273224044,15,0.0273224044,13,0.0273224044,12,0.0273224044,10,0.0273224044,9,0.0273224044,8,0.0273224044,5,0.0273224044,3,0.0273224044,2,0.0273224044,1,0.0273224044
1246,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_2403.txt,4,0.0765027322,29,0.043715847,28,0.043715847,24,0.043715847,23,0.043715847,20,0.043715847,16,0.043715847,15,0.043715847,1,0.043715847,27,0.0273224044,26,0.0273224044,25,0.0273224044,22,0.0273224044,21,0.0273224044,19,0.0273224044,18,0.0273224044,17,0.0273224044,14,0.0273224044,13,0.0273224044,12,0.0273224044,11,0.0273224044,10,0.0273224044,9,0.0273224044,8,0.0273224044,7,0.0273224044,6,0.0273224044,5,0.0273224044,3,0.0273224044,2,0.0273224044,0,0.0273224044
2985,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1423.txt,4,0.0765027322,26,0.0601092896,10,0.0601092896,29,0.043715847,25,0.043715847,14,0.043715847,0,0.043715847,28,0.0273224044,27,0.0273224044,24,0.0273224044,23,0.0273224044,22,0.0273224044,21,0.0273224044,20,0.0273224044,19,0.0273224044,18,0.0273224044,17,0.0273224044,16,0.0273224044,15,0.0273224044,13,0.0273224044,12,0.0273224044,11,0.0273224044,9,0.0273224044,8,0.0273224044,7,0.0273224044,6,0.0273224044,5,0.0273224044,3,0.0273224044,2,0.0273224044,1,0.0273224044
3932,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_6411.txt,4,0.0765027322,2,0.0765027322,26,0.0601092896,29,0.043715847,15,0.043715847,10,0.043715847,28,0.0273224044,27,0.0273224044,25,0.0273224044,24,0.0273224044,23,0.0273224044,22,0.0273224044,21,0.0273224044,20,0.0273224044,19,0.0273224044,18,0.0273224044,17,0.0273224044,16,0.0273224044,14,0.0273224044,13,0.0273224044,12,0.0273224044,11,0.0273224044,9,0.0273224044,8,0.0273224044,7,0.0273224044,6,0.0273224044,5,0.0273224044,3,0.0273224044,1,0.0273224044,0,0.0273224044
4825,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_5145.txt,4,0.0765027322,11,0.0601092896,26,0.043715847,25,0.043715847,23,0.043715847,22,0.043715847,21,0.043715847,1,0.043715847,29,0.0273224044,28,0.0273224044,27,0.0273224044,24,0.0273224044,20,0.0273224044,19,0.0273224044,18,0.0273224044,17,0.0273224044,16,0.0273224044,15,0.0273224044,14,0.0273224044,13,0.0273224044,12,0.0273224044,10,0.0273224044,9,0.0273224044,8,0.0273224044,7,0.0273224044,6,0.0273224044,5,0.0273224044,3,0.0273224044,2,0.0273224044,0,0.0273224044
6178,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_5152.txt,4,0.0765027322,1,0.0601092896,27,0.043715847,23,0.043715847,21,0.043715847,19,0.043715847,7,0.043715847,0,0.043715847,29,0.0273224044,28,0.0273224044,26,0.0273224044,25,0.0273224044,24,0.0273224044,22,0.0273224044,20,0.0273224044,18,0.0273224044,17,0.0273224044,16,0.0273224044,15,0.0273224044,14,0.0273224044,13,0.0273224044,12,0.0273224044,11,0.0273224044,10,0.0273224044,9,0.0273224044,8,0.0273224044,6,0.0273224044,5,0.0273224044,3,0.0273224044,2,0.0273224044
6307,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_449.txt,4,0.0765027322,23,0.0601092896,26,0.043715847,19,0.043715847,15,0.043715847,12,0.043715847,11,0.043715847,8,0.043715847,29,0.0273224044,28,0.0273224044,27,0.0273224044,25,0.0273224044,24,0.0273224044,22,0.0273224044,21,0.0273224044,20,0.0273224044,18,0.0273224044,17,0.0273224044,16,0.0273224044,14,0.0273224044,13,0.0273224044,10,0.0273224044,9,0.0273224044,7,0.0273224044,6,0.0273224044,5,0.0273224044,3,0.0273224044,2,0.0273224044,1,0.0273224044,0,0.0273224044
